Profundidade [m],Idade [Ma]
1145.8,21.034734
1146.0,21.038224
1146.2,21.041713
1146.4,21.045202
1146.6,21.048691
1146.8,21.05218
1147.0,21.055669
1147.2,21.059158
1147.4,21.062647
1147.6,21.066136
1147.8,21.069625
1148.0,21.073115
1148.2,21.076604
1148.4,21.080093
1148.6,21.083582
1148.8,21.087071
1149.0,21.09056
1149.2,21.094049
1149.4,21.097538
1149.6,21.101027
1149.8,21.104517
1150.0,21.108006
1150.2,21.111495
1150.4,21.114984
1150.6,21.118473
1150.8,21.121962
1151.0,21.125451
1151.2,21.12894
1151.4,21.132429
1151.6,21.135918
1151.8,21.139408
1152.0,21.142897
1152.2,21.146386
1152.4,21.149875
1152.6,21.153364
1152.8,21.156853
1153.0,21.160342
1153.2,21.163831
1153.4,21.16732
1153.6,21.170809
1153.8,21.174299
1154.0,21.177788
1154.2,21.181277
1154.4,21.184766
1154.6,21.188255
1154.8,21.191744
1155.0,21.195233
1155.2,21.198722
1155.4,21.202211
1155.6,21.2057
1155.8,21.20919
1156.0,21.212679
1156.2,21.216168
1156.4,21.219657
1156.6,21.223146
1156.8,21.226635
1157.0,21.230124
1157.2,21.233613
1157.4,21.237102
1157.6,21.240591
1157.8,21.244081
1158.0,21.24757
1158.2,21.250972
1158.4,21.254289
1158.6,21.257606
1158.8,21.260922
1159.0,21.264239
1159.2,21.267555
1159.4,21.270872
1159.6,21.274188
1159.8,21.277505
1160.0,21.280735
1160.2,21.283879
1160.4,21.287023
1160.6,21.290167
1160.8,21.293311
1161.0,21.296456
1161.2,21.2996
1161.4,21.302744
1161.6,21.305888
1161.8,21.309032
1162.0,21.312176
1162.2,21.31532
1162.4,21.318464
1162.6,21.321608
1162.8,21.324752
1163.0,21.327896
1163.2,21.33104
1163.4,21.334184
1163.6,21.337328
1163.8,21.340472
1164.0,21.343616
1164.2,21.34676
1164.4,21.349904
1164.6,21.353048
1164.8,21.356192
1165.0,21.359336
1165.2,21.36248
1165.4,21.365624
1165.6,21.368768
1165.8,21.371912
1166.0,21.375056
1166.2,21.3782
1166.4,21.381344
1166.6,21.384489
1166.8,21.387633
1167.0,21.390777
1167.2,21.393921
1167.4,21.397065
1167.6,21.400209
1167.8,21.403353
1168.0,21.406497
1168.2,21.409641
1168.4,21.412785
1168.6,21.415929
1168.8,21.419073
1169.0,21.422217
1169.2,21.425361
1169.4,21.428505
1169.6,21.431649
1169.8,21.434793
1170.0,21.437937
1170.2,21.441081
1170.4,21.444225
1170.6,21.447369
1170.8,21.450513
1171.0,21.453657
1171.2,21.456801
1171.4,21.459945
1171.6,21.463089
1171.8,21.466233
1172.0,21.469377
1172.2,21.472521
1172.4,21.475666
1172.6,21.478357
1172.8,21.480597
1173.0,21.482837
1173.2,21.485077
1173.4,21.487316
1173.6,21.489556
1173.8,21.491796
1174.0,21.494036
1174.2,21.496275
1174.4,21.498601
1174.6,21.501014
1174.8,21.503426
1175.0,21.505838
1175.2,21.50825
1175.4,21.510663
1175.6,21.513075
1175.8,21.515487
1176.0,21.5179
1176.2,21.52085
1176.4,21.524339
1176.6,21.527828
1176.8,21.531318
1177.0,21.534807
1177.2,21.538296
1177.4,21.541785
1177.6,21.545274
1177.8,21.548763
1178.0,21.552252
1178.2,21.555741
1178.4,21.55923
1178.6,21.562719
1178.8,21.566209
1179.0,21.569698
1179.2,21.573187
1179.4,21.576676
1179.6,21.580165
1179.8,21.583654
1180.0,21.587143
1180.2,21.590632
1180.4,21.594121
1180.6,21.597611
1180.8,21.6011
1181.0,21.604589
1181.2,21.608078
1181.4,21.611567
1181.6,21.615056
1181.8,21.618545
1182.0,21.622034
1182.2,21.625523
1182.4,21.629012
