Profundidade [m]	Paleobatimetria [m]
2050.2	1415.0279504034233
2050.4	1414.828334800775
2050.6	1414.6287191981269
2050.8	1414.4291042670234
2051.0	1414.2294886643747
2051.2	1414.0298730617264
2051.4	1413.8302581306243
2051.6	1413.6306425279756
2051.8	1413.431026925327
2052.0	1413.231411994224
2052.2	1413.0317963915759
2052.4	1412.832180788927
2052.6	1412.6325651862785
2052.8	1412.4329502551755
2053.0	1412.2333346525272
2053.2	1412.033719049879
2053.4	1411.834104118776
2053.6	1411.6344885161277
2053.8	1411.4348729134795
2054.0	1411.2352573108303
2054.2	1411.0356423797273
2054.4	1410.836026777079
2054.6	1410.6364111744308
2054.8	1410.436796243328
2055.0	1410.2371806406786
2055.2	1410.037565038031
2055.4	1409.8379501069285
2055.6	1409.6383345042798
2055.8	1409.438718901631
2056.0	1409.2391032989824
2056.2	1409.0394883678798
2056.4	1408.8398727652311
2056.6	1408.6402571625829
2056.8	1408.4406422314803
2057.0	1408.2410266288316
2057.2	1408.0414110261836
2057.4	1407.8417954235342
2057.6	1407.6421804924316
2057.8	1407.4425648897836
2058.0	1407.2429492871343
2058.2	1407.043334356032
2058.4	1406.8437187533832
2058.6	1406.6441031507354
2058.8	1406.4444882196324
2059.0	1406.2448726169832
2059.2	1406.0452570143354
2059.4	1405.8456414116868
2059.6	1405.6460264805837
2059.8	1405.446410877935
2060.0	1405.2467952752868
2060.2	1405.0471803441842
2060.4	1404.8475647415353
2060.6	1404.6479491388868
2060.8	1404.4483335362384
2061.0	1404.2487186051358
2061.2	1404.0491030024875
2061.4	1403.8494873998384
2061.6	1403.6498724687362
2061.8	1403.4502568660876
2062.0	1403.2506412634389
2062.2	1403.0510263323358
2062.4	1402.8514107296871
2062.6	1402.6517951270393
2062.8	1402.4521795243902
2063.0	1402.2525645932874
2063.2	1402.0529489906394
2063.4	1401.8533333879914
2063.6	1401.6537184568883
2063.8	1401.4541028542392
2064.0	1401.254487251591
2064.2	1401.0548716489427
2064.4	1400.8552567178397
2064.6	1400.6556411151914
2064.8	1400.4560255125427
2065.0	1400.2564105814402
2065.2	1400.0567949787915
2065.4	1399.8571793761432
2065.6	1399.6575644450404
2065.8	1399.4579488423915
2066.0	1399.2583332397435
2066.2	1399.0587176370946
2066.4	1398.8591027059922
2066.6	1398.659487103344
2066.8	1398.4598715006957
2067.0	1398.2602565695922
2067.2	1398.060640966944
2067.4	1397.8610253642958
2067.6	1397.661409761647
2067.8	1397.4617948305436
2068.0	1397.2598791840257
2068.2	1397.0418625589036
2068.4	1396.823845262236
2068.6	1396.605828637114
2068.8	1396.3878120119925
2069.0	1396.1697947153248
2069.2	1395.9517780902033
2069.4	1395.7337614650805
2069.6	1395.5157441684137
2069.8	1395.2977275432918
2070.0	1395.07971091817
2070.2	1394.8616942930473
2070.4	1394.6436769963807
2070.6	1394.4256603712586
2070.8	1394.2076437461367
2071.0	1393.9896264494685
2071.2	1393.7716098243475
2071.4	1393.553593199226
2071.6	1393.3355759025583
2071.8	1393.1175592774352
2072.0	1392.8995426523138
2072.2	1392.6815260271928
2072.4	1392.4635087305246
2072.6	1392.2454921054032
2072.8	1392.0274754802808
2073.0	1391.809458183613
2073.2	1391.5914415584916
2073.4	1391.3734249333695
2073.6	1391.1554076367024
2073.8	1390.937391011581
2074.0	1390.719374386458
2074.2	1390.5013577613363
2074.4	1390.2833404646688
2074.6	1390.0653238395478
2074.8	1389.8473072144252
2075.0	1389.6292899177577
2075.2	1389.4112732926355
2075.4	1389.193256667514
2075.6	1388.9752393708463
2075.8	1388.7572227457244
2076.0	1388.5392061206026
2076.2	1388.3211894954811
2076.4	1388.103172198813
2076.6	1387.8851555736915
2076.8	1387.6671389485698
2077.0	1387.4491216519023
2077.2	1387.2311050267801
2077.4	1387.0130884016578
2077.6	1386.7950717765366
2077.8	1386.577054479869
2078.0	1386.359037854747
2078.2	1386.141021229625
2078.4	1386.1062602722377
2078.6	1386.4071393538293
2078.8	1386.7080184354206
2079.0	1387.0088984437957
2079.2	1387.309777525386
2079.4	1387.6106566069775
2079.6	1387.9115356885688
2079.8	1388.212415696944
2080.0	1388.5132947785348
2080.2	1388.8141738601255
2080.4	1389.1150538685
2080.6	1389.4159329500915
2080.8	1389.7168120316828
2081.0	1390.0176920400572
2081.2	1390.3185711216481
2081.4	1390.6194502032401
2081.6	1390.9203292848304
2081.8	1391.2212092932048
2082.0	1391.522088374797
2082.2	1391.8229674563877
