Unnamed: 0,Profundidade [m],COₘₐ [%],qCO [%],rCO [%],COT [%],IH [mg HC/g COT],IO  [mg CO₂/g COT],δ¹³C [‰],of,of_class
866,2495.5,0.4256246667841016,0.12599160011583074,0.010499300009652546,0.562115566909585,466.88206519555604,53.4339557977426,-18.579023815491627,3.0000000000000004,BC
867,2496.0,0.4212114019099606,0.1582910455068296,0.013190920458902413,0.5926933678756926,450.96127403533364,59.83804932061862,-18.689932697731386,3.0,BC
868,2496.5,0.41686865412469903,0.18358512176047448,0.01529876014670617,0.6157525360318796,439.4369431402263,64.47367905145956,-18.770214553405168,3.0000000000000004,BC
869,2497.0,0.2739184500167276,0.19299443861370946,0.016082869884475715,0.4829957585149128,401.8231894914094,79.60370580008477,-19.032242949610406,-99.0,??
870,2497.5,0.4407889514979779,0.22400073037475374,0.0186667275312295,0.6834564094039612,428.46051866509896,68.88891496392647,-18.84667953289481,3.0,BC
871,2498.0,0.43135173712732494,0.2117964236934444,0.017649701974453647,0.660797862795223,431.1419070665815,67.81033401142003,-18.82800019796314,3.0,BC
872,2498.5,0.29238363651917776,0.18538161211487306,0.015448467676239362,0.4932137163102902,410.6168504932329,76.06648036339621,-18.970983738137022,-99.0,??
873,2499.0,0.3367221278291569,0.2053109410393104,0.01710924508660916,0.5591423139550764,413.834056670002,74.77236821588689,-18.948571740051676,3.0,BC
874,2499.5,0.30082004484551,0.1993649209717417,0.016613743414311766,0.5167987092315633,406.9439960412886,77.54387574968395,-18.996569915217997,3.0,BC
875,2500.0,0.2814166510016375,0.2040649649123374,0.017005413742694764,0.5024870296566697,399.40090651355314,80.57806232376177,-19.049117280467375,3.0,BC
876,2500.5,0.21580903364908005,0.19607215704224767,0.016339346420187306,0.42822053711151503,380.2040998306938,88.29992388832767,-19.182847843876072,-99.0,??
877,2501.0,0.2815359574068767,0.19820768752746964,0.016517307293955785,0.4962609522283021,401.88837217986656,79.57748624675033,-19.031788867960483,-99.0,??
878,2501.5,0.32855693367084426,0.19567249067342285,0.016306040889451926,0.5405354652337191,415.7592579486226,73.99796140943046,-18.93516022552645,3.0,BC
879,2502.0,0.34605284685686283,0.2255296312168173,0.018794135934734724,0.5903766140084149,408.3380457065705,76.98312318769409,-18.986858557999167,3.0000000000000004,BC
880,2502.5,0.33571603950699164,0.2134798401428757,0.017789986678572955,0.5669858663284403,410.37493097968826,76.16379180817034,-18.9726690201415,3.0,BC
881,2503.0,0.2822009580625537,0.1986470157947897,0.016553917982899125,0.4974018918402425,401.90057329423826,79.57257838276703,-19.031703871433393,-99.0,??
882,2503.5,0.3127700043920884,0.18645287608179206,0.015537739673482596,0.5147606201473631,415.67942682327964,74.03007325535494,-18.93571635246704,3.0,BC
883,2504.0,0.35210118694595977,0.2264936874703541,0.01887447395586284,0.5974693483721767,409.421392356902,76.54735004070682,-18.979311648749672,3.0000000000000004,BC
884,2504.5,0.2440368438448438,0.20986016001055674,0.0174883466675464,0.4713853505229469,384.9054704728398,86.4088107536218,-19.15009672254876,-99.0,??
885,2505.0,0.2904759131193109,0.2057863568531904,0.017148863071099196,0.5134111330436004,401.3619285698063,79.78924671012292,-19.035456227940685,3.000000000000001,BC
886,2505.5,0.3115498589367021,0.24211144475776256,0.020175953729813508,0.5738372574242783,393.53927365980104,82.93588767392271,-19.089951127313746,3.0,BC
887,2506.0,0.2364630663872833,0.24718257951667244,0.020598548293055963,0.5042441941970117,368.2159736116153,93.12211398544012,-19.266360633267396,2.9999999999999996,B
