Profundidade [m]	Idade [Ma]
1716.0	46.990967
1716.2	46.993912
1716.4	46.996858
1716.6	46.999803
1716.8	47.002748
1717.0	47.005694
1717.2	47.008639
1717.4	47.011585
1717.6	47.01453
1717.8	47.017476
1718.0	47.020421
1718.2	47.023367
1718.4	47.026312
1718.6	47.029258
1718.8	47.032203
1719.0	47.035148
1719.2	47.038094
1719.4	47.041039
1719.6	47.043985
1719.8	47.04693
1720.0	47.049876
1720.2	47.052821
1720.4	47.055767
1720.6	47.058712
1720.8	47.061658
1721.0	47.064603
1721.2	47.067548
1721.4	47.070494
1721.6	47.073439
1721.8	47.076385
1722.0	47.07933
1722.2	47.082276
1722.4	47.085221
1722.6	47.088167
1722.8	47.091112
1723.0	47.094058
1723.2	47.097003
1723.4	47.099948
1723.6	47.102894
1723.8	47.105839
1724.0	47.108785
1724.2	47.11173
1724.4	47.114676
1724.6	47.117621
1724.8	47.120567
1725.0	47.123512
1725.2	47.126458
1725.4	47.129403
1725.6	47.132348
1725.8	47.135294
1726.0	47.138239
1726.2	47.141164
1726.4	47.144088
1726.6	47.147012
1726.8	47.149936
1727.0	47.15286
1727.2	47.155785
1727.4	47.158709
1727.6	47.161633
1727.8	47.164557
1728.0	47.167481
1728.2	47.170405
1728.4	47.17333
1728.6	47.176254
1728.8	47.179178
1729.0	47.182102
1729.2	47.185026
1729.4	47.187951
1729.6	47.190875
1729.8	47.193799
1730.0	47.196723
1730.2	47.199647
1730.4	47.202572
1730.6	47.205496
1730.8	47.20842
1731.0	47.211344
1731.2	47.214268
1731.4	47.217192
1731.6	47.220117
1731.8	47.223041
1732.0	47.225965
1732.2	47.228889
1732.4	47.231813
1732.6	47.234738
1732.8	47.237662
1733.0	47.240586
1733.2	47.24351
1733.4	47.246434
1733.6	47.249359
1733.8	47.252283
1734.0	47.255207
1734.2	47.258131
1734.4	47.261055
1734.6	47.263979
1734.8	47.266904
1735.0	47.269828
1735.2	47.272752
1735.4	47.275676
1735.6	47.2786
1735.8	47.281525
1736.0	47.284449
1736.2	47.287373
1736.4	47.290297
1736.6	47.293221
1736.8	47.296146
1737.0	47.29907
1737.2	47.301994
1737.4	47.304918
1737.6	47.307842
1737.8	47.310766
1738.0	47.313691
1738.2	47.316615
1738.4	47.319539
1738.6	47.322463
1738.8	47.325387
1739.0	47.328312
1739.2	47.331236
1739.4	47.33416
1739.6	47.337084
1739.8	47.340008
1740.0	47.342933
1740.2	47.345857
1740.4	47.348781
1740.6	47.351705
1740.8	47.354629
1741.0	47.357553
1741.2	47.360478
1741.4	47.363402
1741.6	47.366326
1741.8	47.36925
1742.0	47.372174
1742.2	47.375099
1742.4	47.378023
1742.6	47.380947
1742.8	47.383871
1743.0	47.386795
1743.2	47.38972
1743.4	47.392644
1743.6	47.395568
1743.8	47.398492
1744.0	47.401416
1744.2	47.40434
1744.4	47.407265
1744.6	47.410189
1744.8	47.413113
1745.0	47.416037
1745.2	47.418961
1745.4	47.421886
1745.6	47.42481
1745.8	47.427734
1746.0	47.430658
1746.2	47.433582
1746.4	47.436507
1746.6	47.439431
1746.8	47.442355
1747.0	47.445279
1747.2	47.448203
1747.4	47.451127
1747.6	47.454052
1747.8	47.456976
1748.0	47.4599
1748.2	47.462824
1748.4	47.465748
1748.6	47.468673
1748.8	47.471597
1749.0	47.474521
1749.2	47.477445
1749.4	47.480369
1749.6	47.483294
1749.8	47.486218
1750.0	47.489142
1750.2	47.492066
1750.4	47.49499
1750.6	47.497914
1750.8	47.500839
1751.0	47.503763
1751.2	47.506687
1751.4	47.509611
1751.6	47.512535
1751.8	47.51546
1752.0	47.518384
1752.2	47.521308
1752.4	47.524232
1752.6	47.527156
1752.8	47.530081
1753.0	47.533005
1753.2	47.535929
1753.4	47.538853
1753.6	47.541777
1753.8	47.544785
1754.0	47.547877
1754.2	47.550968
1754.4	47.55406
1754.6	47.557152
1754.8	47.560243
1755.0	47.563335
1755.2	47.566426
1755.4	47.569518
1755.6	47.57261
1755.8	47.575701
1756.0	47.578793
1756.2	47.581884
1756.4	47.584976
1756.6	47.588068
1756.8	47.591159
1757.0	47.594251
1757.2	47.597342
1757.4	47.600434
1757.6	47.603526
1757.8	47.606617
1758.0	47.609709
1758.2	47.6128
1758.4	47.615892
1758.6	47.618984
1758.8	47.622075
1759.0	47.625167
1759.2	47.628258
1759.4	47.63135
1759.6	47.634442
1759.8	47.637533
1760.0	47.640625
1760.2	47.643717
1760.4	47.646808
1760.6	47.6499
1760.8	47.652991
1761.0	47.656083
1761.2	47.659175
1761.4	47.662266
1761.6	47.665358
1761.8	47.668449
1762.0	47.671541
1762.2	47.674633
1762.4	47.677724
1762.6	47.680816
1762.8	47.683907
1763.0	47.686999
1763.2	47.690091
1763.4	47.693182
1763.6	47.696274
1763.8	47.699365
1764.0	47.702457
1764.2	47.705549
1764.4	47.70864
1764.6	47.711732
1764.8	47.714823
1765.0	47.717915
1765.2	47.721007
1765.4	47.724098
1765.6	47.72719
1765.8	47.730281
1766.0	47.733373
1766.2	47.736465
1766.4	47.739556
1766.6	47.742648
1766.8	47.745739
1767.0	47.748831
1767.2	47.751923
1767.4	47.755014
1767.6	47.758106
1767.8	47.761197
1768.0	47.764289
1768.2	47.767381
1768.4	47.770472
1768.6	47.773564
1768.8	47.776655
1769.0	47.779747
1769.2	47.782839
1769.4	47.78593
1769.6	47.789022
1769.8	47.792113
1770.0	47.795205
1770.2	47.798297
1770.4	47.801388
1770.6	47.80448
1770.8	47.807571
1771.0	47.810663
1771.2	47.813755
1771.4	47.816846
1771.6	47.819938
1771.8	47.823029
1772.0	47.826121
1772.2	47.829213
1772.4	47.832304
1772.6	47.835396
1772.8	47.838487
1773.0	47.841579
1773.2	47.844671
1773.4	47.847762
1773.6	47.850854
1773.8	47.853946
1774.0	47.857037
1774.2	47.860129
1774.4	47.86322
1774.6	47.866312
1774.8	47.869404
1775.0	47.872495
1775.2	47.875587
1775.4	47.878678
1775.6	47.88177
1775.8	47.884862
1776.0	47.887953
1776.2	47.891045
1776.4	47.894136
1776.6	47.897228
1776.8	47.90032
1777.0	47.903411
1777.2	47.906503
1777.4	47.909594
1777.6	47.912686
1777.8	47.915778
1778.0	47.918869
1778.2	47.921961
1778.4	47.925052
1778.6	47.928144
1778.8	47.931236
1779.0	47.934327
1779.2	47.937419
1779.4	47.94051
1779.6	47.943602
1779.8	47.946694
1780.0	47.949686
1780.2	47.952579
1780.4	47.955472
1780.6	47.958364
1780.8	47.961257
1781.0	47.96415
1781.2	47.967043
1781.4	47.969936
1781.6	47.972829
1781.8	47.975722
1782.0	47.978614
1782.2	47.981507
1782.4	47.9844
1782.6	47.987293
1782.8	47.990186
1783.0	47.993079
1783.2	47.995972
1783.4	47.998864
1783.6	48.001757
1783.8	48.00465
1784.0	48.007543
1784.2	48.010436
1784.4	48.013329
1784.6	48.016222
1784.8	48.019114
1785.0	48.022007
1785.2	48.0249
1785.4	48.027793
1785.6	48.030686
1785.8	48.033579
1786.0	48.036472
1786.2	48.039364
1786.4	48.042257
1786.6	48.04515
1786.8	48.048043
1787.0	48.050936
1787.2	48.053829
1787.4	48.056722
1787.6	48.059614
1787.8	48.062507
1788.0	48.0654
1788.2	48.068293
1788.4	48.071186
1788.6	48.074079
1788.8	48.076972
1789.0	48.079864
1789.2	48.082757
1789.4	48.08565
1789.6	48.088543
1789.8	48.091436
1790.0	48.094329
1790.2	48.097222
1790.4	48.100114
1790.6	48.103007
1790.8	48.1059
1791.0	48.108793
1791.2	48.111686
1791.4	48.114579
1791.6	48.117472
1791.8	48.120364
1792.0	48.123257
1792.2	48.12615
1792.4	48.129043
1792.6	48.131936
1792.8	48.134829
1793.0	48.137722
1793.2	48.140614
1793.4	48.143507
1793.6	48.1464
1793.8	48.149293
1794.0	48.152186
1794.2	48.155079
1794.4	48.157972
1794.6	48.160864
1794.8	48.163757
1795.0	48.16665
1795.2	48.169543
1795.4	48.172436
1795.6	48.175329
1795.8	48.178222
1796.0	48.181114
1796.2	48.184007
1796.4	48.1869
1796.6	48.189793
1796.8	48.192686
1797.0	48.195579
1797.2	48.198472
1797.4	48.201364
1797.6	48.204257
1797.8	48.20715
1798.0	48.210043
1798.2	48.212936
1798.4	48.215829
1798.6	48.218722
1798.8	48.221614
1799.0	48.224507
1799.2	48.2274
1799.4	48.230293
1799.6	48.233186
1799.8	48.236079
1800.0	48.238972
1800.2	48.241864
1800.4	48.244757
1800.6	48.24765
1800.8	48.250543
1801.0	48.253436
1801.2	48.256329
1801.4	48.259222
1801.6	48.262114
1801.8	48.265007
1802.0	48.2679
1802.2	48.270793
1802.4	48.273686
1802.6	48.276579
1802.8	48.279472
1803.0	48.282364
1803.2	48.285257
1803.4	48.28815
1803.6	48.291043
1803.8	48.293936
1804.0	48.296829
1804.2	48.299722
1804.4	48.302614
1804.6	48.305507
1804.8	48.3084
1805.0	48.311293
1805.2	48.314186
1805.4	48.317079
1805.6	48.319972
1805.8	48.322864
1806.0	48.325757
1806.2	48.32865
1806.4	48.331543
1806.6	48.334436
1806.8	48.337329
1807.0	48.340222
1807.2	48.343114
1807.4	48.346007
1807.6	48.3489
1807.8	48.351793
1808.0	48.354417
1808.2	48.356771
1808.4	48.359126
1808.6	48.361481
1808.8	48.363835
1809.0	48.36619
1809.2	48.368545
1809.4	48.370899
1809.6	48.373254
1809.8	48.375609
1810.0	48.377963
1810.2	48.380318
1810.4	48.382673
1810.6	48.385027
1810.8	48.387382
1811.0	48.389736
1811.2	48.392091
1811.4	48.394446
1811.6	48.3968
1811.8	48.399155
1812.0	48.40151
1812.2	48.403864
1812.4	48.406219
1812.6	48.408574
1812.8	48.410928
1813.0	48.413283
1813.2	48.415638
1813.4	48.417992
1813.6	48.420347
1813.8	48.422702
1814.0	48.425056
1814.2	48.427411
1814.4	48.429766
1814.6	48.43212
1814.8	48.434475
1815.0	48.43683
1815.2	48.439184
1815.4	48.441539
1815.6	48.443893
1815.8	48.446248
1816.0	48.448603
1816.2	48.450957
1816.4	48.453312
1816.6	48.455667
1816.8	48.458021
1817.0	48.460376
1817.2	48.462731
1817.4	48.465085
1817.6	48.46744
1817.8	48.469795
1818.0	48.472149
1818.2	48.474504
1818.4	48.476859
1818.6	48.479213
1818.8	48.481568
1819.0	48.483923
1819.2	48.486277
1819.4	48.488632
1819.6	48.490986
1819.8	48.493341
1820.0	48.495696
