Profundidade [m]	Paleobatimetria [m]
2663.2	353.9674966
2663.4	353.2901718
2663.6	352.6128469
2663.8	351.935522
2664	351.2581972
2664.2	350.5808723
2664.4	349.9035475
2664.6	349.2262226
2664.8	348.5488977
2665	347.8715729
2665.2	347.1942459
2665.4	346.516921
2665.6	345.8395962
2665.8	345.1622713
2666	344.4849465
2666.2	343.8076216
2666.4	343.1302967
2666.6	342.4529719
2666.8	341.775647
2667	341.0983222
2667.2	340.4209952
2667.4	339.7436703
2667.6	339.0663454
2667.8	338.3890206
2668	337.7116957
2668.2	337.0343709
2668.4	336.357046
2668.6	335.6797211
2668.8	335.0023963
2669	334.3250714
2669.2	333.6477444
2669.4	332.9704196
2669.6	332.2930947
2669.8	331.6157698
2670	330.938445
2670.2	330.2611201
2670.4	329.5837953
2670.6	328.9064704
2670.8	328.2291456
2671	327.5518207
2671.2	326.8744958
2671.4	326.1971688
2671.6	325.519844
2671.8	324.8425191
2672	324.1651943
2672.2	323.4878694
2672.4	322.8105445
2672.6	322.1332197
2672.8	321.4558948
2673	320.77857
2673.2	320.1012451
2673.4	319.5353331
2673.6	319.0808362
2673.8	318.6263371
2674	318.1718401
2674.2	317.7173431
2674.4	317.2628462
2674.6	316.8083471
2674.8	316.3538501
2675	315.8993531
2675.2	315.4448562
2675.4	314.9903571
2675.6	314.5358601
2675.8	314.0813632
2676	313.6268662
2676.2	313.1723671
2676.4	312.7178701
2676.6	312.2633732
2676.8	311.8088762
2677	311.3543771
2677.2	310.8998801
2677.4	310.4453832
2677.6	309.9908862
2677.8	309.5363871
2678	309.0818901
2678.2	308.6273932
2678.4	308.1728962
2678.6	307.7183971
2678.8	307.2639001
2679	306.8094032
2679.2	306.3549062
2679.4	305.9004071
2679.6	305.4459102
2679.8	304.9914132
2680	304.5369162
2680.2	304.0824171
2680.4	303.6279202
2680.6	303.1734232
2680.8	302.7189262
2681	302.2644271
2681.2	301.8099302
2681.4	301.3554332
2681.6	300.9009362
2681.8	300.4464371
2682	299.9919402
2682.2	299.5374432
2682.4	299.0829463
2682.6	298.6284471
2682.8	298.1739502
2683	297.7194532
2683.2	297.2649563
2683.4	296.8104572
2683.6	296.3559602
2683.8	295.9014632
2684	295.4469663
2684.2	294.9924672
2684.4	294.5379702
2684.6	294.0834732
2684.8	293.6289763
2685	293.1744772
2685.2	292.7199802
2685.4	292.2654832
2685.6	291.8109863
2685.8	291.3564872
2686	290.9019902
2686.2	290.4474933
2686.4	289.9929963
2686.6	289.5384972
2686.8	289.0840002
2687	288.6295033
2687.2	288.1750063
2687.4	287.7205072
2687.6	287.2660102
2687.8	286.8115133
2688	286.3570163
2688.2	285.9025172
2688.4	285.4480202
2688.6	284.9935233
2688.8	284.5390263
2689	284.0845272
2689.2	283.6300302
