Profundidade [m],Produtividade Primária [gC/m²/yr]
2540.4,138.14437863078504
2540.6,138.19815422871005
2540.8,138.25200755554349
2541.0,138.30593881052198
2541.2,138.3599493311499
2541.4,138.4140370168802
2541.6,138.46820321417587
2541.8,138.52244812045066
2542.0,138.57677309660235
2542.2,138.63117601760027
2542.4,138.68565824407582
2542.6,138.74021997628876
2542.8,138.79486258479915
2543.0,138.849583933862
2543.2,138.90438539377965
2543.4,138.9535834956611
2543.6,138.98581992477526
2543.8,139.01808411633974
2544.0,139.05037727520684
2544.2,139.0826971028114
2544.4,139.1150448172986
2544.6,139.14742162679943
2544.8,139.1798252316788
2545.0,139.2122580171629
2545.2,139.2447176750114
2545.4,139.277205428899
2545.6,139.3097224924569
2545.8,139.34226655160617
2546.0,139.37484001641994
2546.2,139.40744055467178
2546.4,139.44006940035746
2546.6,139.47272777265187
2546.8,139.50541334768943
2547.0,139.53812735808438
2547.2,139.5708710263596
2547.4,139.6036420227434
2547.6,139.63644277454893
2547.8,139.669270933712
2548.0,139.70212774327297
2548.2,139.7350144313706
2548.4,139.76792865833218
2548.6,139.80087166582715
2548.8,139.8338446853859
2549.0,139.86684537136037
2549.2,139.89987616852125
2549.4,139.93293471278142
2549.6,139.96602225634336
2549.8,139.99914003642635
2550.0,140.03228569736606
2550.2,140.06546049000488
2550.4,140.09866565499792
2550.6,140.13189883063544
2550.8,140.1651624793659
2551.0,140.1984542208919
2551.2,140.23177531669734
2551.4,140.26512701320092
2551.6,140.29850693855911
2551.8,140.33191635290729
2552.0,140.36535650614496
2552.2,140.39882502519404
2552.4,140.43232437575907
2552.6,140.46585217578757
2552.8,140.49940969128525
2553.0,140.53299817799115
2553.2,140.56661524769143
2553.4,140.60026216993705
2553.6,140.6339402039935
2553.8,140.66764696037583
2554.0,140.70138492281484
2554.2,140.73515169276743
2554.4,140.7689485457323
2554.6,140.80277674689182
2554.8,140.83663389146903
2555.0,140.87052125855433
2555.2,140.9044401169039
2555.4,140.9383880604308
2555.6,140.97236759112408
2555.8,141.0063762937542
2556.0,141.04041545343844
2556.2,141.0744863449292
2556.4,141.10858654668817
2556.6,141.1427185871583
2556.8,141.1768800256574
2557.0,141.21107215835394
