Profundidade [m]	Idade [Ma]
2671.8	64.417297
2672.0	64.420281
2672.2	64.423264
2672.4	64.426248
2672.6	64.429231
2672.8	64.432215
2673.0	64.435198
2673.2	64.438181
2673.4	64.441165
2673.6	64.444148
2673.8	64.447132
2674.0	64.450115
2674.2	64.453099
2674.4	64.456082
2674.6	64.459065
2674.8	64.462049
2675.0	64.465032
2675.2	64.468016
2675.4	64.470999
2675.6	64.473983
2675.8	64.476966
2676.0	64.479949
2676.2	64.482933
2676.4	64.485916
2676.6	64.4889
2676.8	64.491883
2677.0	64.494867
2677.2	64.49785
2677.4	64.500833
2677.6	64.503817
2677.8	64.5068
