Depth(m) Code COT DT GR NPHI RHOB
4859.3046 57 4.0592553584210265 74.74484 119.7908 19.60479 2.64008
4859.5046 57 3.801412253495579 73.55091 112.5086 21.36875 2.655749
4859.704600000001 57 3.7014667746909584 73.17318 109.6853 20.67255 2.627064
4859.9046 57 3.5992670619998552 73.54402 106.7933 19.64398 2.70842
4860.104600000001 57 3.7684043590113556 72.86526 111.5799 19.24981 2.654572
4860.3046 57 3.9924452076402455 72.71628 117.9153 16.7263 2.664382
4860.5046 57 4.090205023591451 73.30565 120.6754 14.23551 2.664786
4860.704600000001 57 3.7942686407558854 73.5698 112.3065 14.46749 2.618782
4860.9046 57 3.660862390408042 75.02361 108.525 17.11308 2.631175
4861.104600000001 57 3.8615415421469526 76.15373 114.1914 18.60022 2.627412
4861.3046 57 4.3312157022645765 75.29699 127.4764 19.75413 2.659752
4861.5046 57 4.626421485458831 74.27046 135.8297 21.69189 2.654799
4861.704600000001 57 4.878027070756046 74.65682 142.9409 19.86021 2.63872
4861.9046 57 4.71900844229361 75.13805 138.4417 16.75666 2.619885
4862.104600000001 57 4.205600902562484 75.42272 123.924 16.5673 2.644847
4862.3046 57 3.80238717868986 77.82742 112.5078 20.24752 2.622312
4862.5046 57 3.6440707126385252 78.04519 108.0302 23.29841 2.616729
4862.704600000001 57 3.7316711773546802 74.76881 110.5287 22.95789 2.619544
4862.9046 57 3.944463247415915 70.82918 116.5712 20.62865 2.644398
4863.104600000001 57 4.35463991393258 68.49482 128.1838 17.7036 2.619247
4863.3046 57 4.558867633693566 68.1972 133.96 14.24826 2.621102
4863.5046 57 4.41785207981189 69.43369 129.9648 11.85594 2.614685
4863.704600000001 57 4.076187731304083 72.68486 120.2832 14.51949 2.605915
4863.9046 57 3.5718098940730734 76.166 105.9996 20.08296 2.510649
4864.104600000001 57 3.1861306648545664 77.01792 95.08946 25.13311 2.591051
4864.3046 57 2.9697033091833953 76.15069 88.97606 24.33464 2.613776
4864.5046 57 3.175789319673341 74.02579 94.81692 23.37969 2.631413
4864.704600000001 57 3.4865710997876285 71.13084 103.623 21.64806 2.64286
4864.9046 57 3.640838073017247 69.39132 107.9962 18.32874 2.632143
4865.104600000001 57 3.717083141019041 68.14182 110.1602 15.08811 2.614677
4865.3046 57 3.716243211294945 67.7577 110.139 13.48023 2.617744
4865.5046 48 3.7122080636541237 68.5888 110.0194 11.6913 2.606436
4865.704600000001 48 3.630157006519038 69.67917 107.6923 9.729524 2.573599
4865.9046 48 3.7193964385401457 71.00719 110.2066 13.04739 2.592994
4866.104600000001 48 3.8363748709151744 73.20632 113.4994 17.39008 2.605418
4866.3046 48 3.9316366784308574 74.63442 116.1863 19.23136 2.606718
4866.5046 57 4.081643501721381 74.79912 120.4697 20.28578 2.604977
4866.704600000001 57 4.184201642002441 73.36753 123.3326 21.19494 2.586797
4866.9046 57 4.0589554492210205 72.03408 119.8003 21.3508 2.596184
4867.104600000001 57 4.099142835003654 72.06978 120.9363 18.3096 2.572692
4867.3046 57 4.152495159822045 72.39473 122.4426 16.01695 2.58912
4867.5046 57 3.8734720098810556 72.80901 114.5509 17.2298 2.616672
4867.704600000001 57 3.4380136698908528 73.49989 102.2344 20.34066 2.628325
4867.9046 57 3.405602980714265 74.54584 101.3111 19.35744 2.623063
4868.104600000001 57 3.6022817148119914 75.84095 106.8633 17.4904 2.588685
4868.3046 57 3.888419331896221 76.67062 114.9479 18.41898 2.619383
4868.5046 57 4.270682394197829 74.12301 125.7727 22.30652 2.653815
4868.704600000001 57 4.581059567411349 69.66614 134.5777 20.99211 2.643165
4868.9046 57 4.411217463744686 64.41553 129.8105 14.19557 2.616136
4869.104600000001 48 4.094531317585517 60.99068 120.8794 7.976557 2.605836
4869.3046 48 3.7447827440733175 62.51266 110.9807 7.019992 2.565035
4869.5046 48 3.9285710466476775 66.709 116.1492 9.912215 2.555676
4869.704600000001 48 4.345302409853714 70.65028 127.9055 16.81847 2.58649
4869.9046 48 4.639284051935069 73.52707 136.1983 22.92111 2.623417
4870.104600000001 57 4.623496976691439 73.12672 135.7546 25.1836 2.624285
4870.3046 57 4.304214324804223 70.8308 126.7426 23.36593 2.603886
4870.5046 57 4.222477961257531 69.28232 124.4419 16.49534 2.638654
4870.704600000001 57 4.4339598539199185 69.40695 130.4204 11.92641 2.618495
4870.9046 57 4.643379274961891 71.5499 136.3272 15.10945 2.654341
4871.104600000001 57 4.543274556673746 73.46353 133.4842 16.71153 2.626199
4871.3046 57 4.338134532189615 74.16913 127.6795 18.34637 2.63381
4871.5046 57 4.160193266581178 75.52353 122.6395 21.82243 2.590338
4871.704600000001 57 4.1138136547613 77.34596 121.3161 21.57367 2.636672
4871.9046 57 4.197254169410137 76.13268 123.6833 18.90236 2.639664
4872.104600000001 57 4.267164380149499 74.61053 125.67 20.94636 2.62605
4872.3046 57 4.155875601627973 74.15524 122.5265 22.09007 2.628747
4872.5046 57 4.090266869456037 73.2979 120.6772 17.79597 2.621038
4872.704600000001 57 4.120197930501378 72.20556 121.5307 15.10777 2.627475
4872.9046 57 4.140495027915241 71.14555 122.1116 17.41785 2.619238
4873.104600000001 57 4.114053035781021 70.14944 121.3706 19.93503 2.619255
4873.3046 57 4.0143538559361875 69.22347 118.5579 19.01785 2.63962
4873.5046 57 3.7665694616712733 69.43089 111.5508 15.60564 2.647547
4873.704600000001 57 3.694354883859469 70.5079 109.5019 12.70903 2.681075
4873.9046 57 3.761116677921336 71.71217 111.3815 13.44626 2.630247
