Depth(m) COT DT GR NPHI RHOB
4872.5046 4.092813732387223 73.2979 120.6772 17.79597 2.621038
4872.704600000001 4.12276895930324 72.20556 121.5307 15.10777 2.627475
4872.9046 4.143084704012223 71.14555 122.1116 17.41785 2.619238
4873.104600000001 4.116635243740451 70.14944 121.3706 19.93503 2.619255
4873.3046 4.016887875799404 69.22347 118.5579 19.01785 2.63962
4873.5046 3.768965961816103 69.43089 111.5508 15.60564 2.647547
4873.704600000001 3.696704109920976 70.5079 109.5019 12.70903 2.681075
4873.9046 3.763494037266679 71.71217 111.3815 13.44626 2.630247
4874.104600000001 3.930771291365654 72.38262 116.1041 16.62569 2.670062
4874.3046 4.155367017727466 72.49384 122.45 17.55942 2.641061
4874.5046 4.142780896817836 73.88394 122.0854 18.41726 2.646286
4874.704600000001 4.1093473487795915 75.11771 121.1327 20.3999 2.61825
4874.9046 4.225840009330243 76.43041 124.4161 23.00899 2.653373
4875.104600000001 4.157378594850126 76.65125 122.4801 21.49901 2.644044
4875.3046 3.88781517753648 74.39551 114.8773 20.5524 2.642716
4875.5046 3.8706607127909933 70.82775 114.4155 21.76632 2.642382
4875.704600000001 3.881291618145105 69.60082 114.7238 21.02788 2.647586
4875.9046 3.5933034767433814 69.96532 106.5835 15.12032 2.656503
4876.104600000001 3.8040726005931207 70.27685 112.5374 11.46256 2.679839
4876.3046 4.237967779303496 72.01634 124.7872 15.05651 2.637628
4876.5046 4.30189818954825 72.7536 126.589 19.281 2.635162
4876.704600000001 4.455812524712048 72.03912 130.9429 19.40147 2.651709
4876.9046 4.437201119362062 72.39353 130.4147 17.93819 2.648527
4877.104600000001 4.42839817776274 74.04867 130.1553 18.27345 2.645787
4877.3046 4.332627137425983 74.46941 127.4463 19.01822 2.673864
4877.5046 4.136741307098927 74.46435 121.911 17.87644 2.643829
4877.704600000001 3.95443849403368 73.26666 116.7672 19.93726 2.646042
4877.9046 3.6874369258005677 69.54847 109.2462 24.06739 2.617233
4878.104600000001 3.49524608149632 67.78872 103.8266 21.39965 2.635129
4878.3046 3.5557553150068966 67.7836 105.5365 12.20458 2.632714
4878.5046 3.840781014008972 70.23093 113.575 7.984406 2.59862
4878.704600000001 3.974102004568426 72.17077 117.3299 11.40322 2.639352
4878.9046 3.8274316308447918 72.46544 113.1834 17.33213 2.626765
